0.22013  	-0.1629  	-0.1896  	-0.3187  	0.24670  	-0.8110  	0.18586  	0.26357  	0.15201  	-0.8363  	0.01538  	-0.4791  	0.25116  	-0.5163  	-1.0393  	0.27453  	0.01521  	0.59677  	0.30225  	0.45148  	0.47581  	0.38278  	0.03999  	0.22525  	0.52114  	-0.2824  	0.17990  	-0.2869  	0.12249  	0.15912  	-0.2193  	0.07685  	0.11716  	-0.0354  	0.21695  	-0.2049  	0.23023  	-0.1020  	0.03976  	0.34087  	-0.2082  	0.11650  	0.08547  	0.17041  	-0.0077  	-0.0226  	0.04665  	-0.0099  	-0.0095  	-0.0480  	-0.0608  	-0.0234  	-0.0077  	0.03297  	0.02456  	-0.0113  	0.00195  	-0.0225  	-0.0056  	0.01452  	-0.0062  	-0.0176  	0.00466  	0.03138  	0.16115  	-0.1040  	0.00342  	0.00281  	-0.0243  	0.03626  	
0.19346  	-0.1666  	-0.2133  	-0.2879  	0.27585  	-0.8405  	0.19736  	0.27095  	0.15820  	-0.8099  	0.03266  	-0.4470  	0.26942  	-0.4753  	-1.0642  	0.30259  	0.01367  	0.60013  	0.29155  	0.46757  	0.45666  	0.38991  	0.01070  	0.24566  	0.49283  	-0.2686  	0.15660  	-0.2854  	0.13385  	0.15166  	-0.2240  	0.06764  	0.13934  	-0.0345  	0.22834  	-0.2288  	0.21781  	-0.1148  	0.04943  	0.34497  	-0.2019  	0.11510  	0.10490  	0.16954  	-0.0068  	-0.0250  	0.05434  	0.00912  	-0.0019  	-0.0463  	-0.0569  	-0.0241  	-0.0112  	0.02898  	0.02096  	-0.0144  	-0.0044  	-0.0271  	-0.0052  	0.01920  	-0.0065  	-0.0216  	0.00343  	0.03050  	0.17263  	-0.1077  	0.00252  	0.00296  	-0.0274  	0.02655  	
-0.1876  	-0.3005  	-0.3971  	-0.5430  	0.24449  	-1.0637  	0.20024  	0.20376  	0.12055  	-0.7266  	0.14813  	-0.4398  	0.19649  	-0.5947  	-1.2691  	0.17983  	-0.0189  	0.64141  	0.29809  	0.49630  	0.37737  	0.39031  	-0.0142  	0.26259  	0.45388  	-0.2497  	0.10633  	-0.2444  	0.15987  	0.12502  	-0.1960  	0.01320  	0.11478  	-0.0429  	0.16663  	-0.1485  	0.14498  	-0.1535  	0.06739  	0.35345  	-0.2253  	0.13692  	0.07255  	0.16341  	0.00243  	-0.0300  	0.04492  	-0.0071  	0.00360  	-0.0427  	-0.0632  	-0.0264  	-0.0138  	0.03334  	0.02910  	-0.0227  	0.00147  	-0.0151  	-0.0022  	0.02024  	-0.0133  	-0.0274  	0.00504  	0.03100  	0.18281  	-0.1090  	0.00148  	0.00309  	-0.0304  	0.01716  	
-0.4233  	-0.3548  	-0.5038  	-0.6479  	0.23234  	-1.1939  	0.16388  	0.17625  	0.07932  	-0.6932  	0.20744  	-0.4441  	0.16186  	-0.6157  	-1.3385  	0.12498  	-0.0421  	0.60493  	0.31166  	0.47304  	0.35818  	0.43316  	0.02713  	0.27840  	0.43883  	-0.2521  	0.07738  	-0.2562  	0.16517  	0.12162  	-0.2060  	0.00341  	0.10930  	-0.0324  	0.17302  	-0.1725  	0.12689  	-0.1694  	0.06791  	0.35085  	-0.2385  	0.15117  	0.01904  	0.14678  	-0.0055  	-0.0313  	0.05708  	-0.0112  	0.00301  	-0.0523  	-0.0668  	-0.0257  	-0.0001  	0.03855  	0.01952  	-0.0261  	0.00467  	-0.0179  	-0.0008  	0.02869  	-0.0060  	-0.0279  	-0.0035  	0.02542  	0.19169  	-0.1077  	0.00029  	0.00319  	-0.0332  	0.00808  	
-0.5204  	-0.3649  	-0.5297  	-0.7876  	0.14512  	-1.2328  	0.16024  	0.15185  	0.07522  	-0.6598  	0.28935  	-0.4967  	0.14738  	-0.6749  	-1.3665  	0.08028  	-0.0157  	0.57834  	0.33639  	0.46474  	0.38864  	0.41838  	0.09663  	0.27441  	0.43030  	-0.2467  	0.07195  	-0.2548  	0.16048  	0.11239  	-0.1902  	0.01518  	0.10183  	-0.0252  	0.16537  	-0.2070  	0.13006  	-0.1677  	0.06078  	0.33885  	-0.2307  	0.15099  	0.01481  	0.13626  	-0.0060  	-0.0314  	0.05086  	-0.0115  	-0.0052  	-0.0474  	-0.0677  	-0.0282  	-0.0049  	0.03668  	0.01602  	-0.0221  	-0.0035  	-0.0233  	-0.0001  	0.03234  	0.00178  	-0.0205  	-0.0022  	0.02511  	0.19926  	-0.1038  	-0.0010  	0.00327  	-0.0360  	-0.0006  	
-0.5778  	-0.3404  	-0.5487  	-0.9112  	0.08631  	-1.2781  	0.12539  	0.19029  	0.07516  	-0.6228  	0.33418  	-0.5376  	0.12926  	-0.7115  	-1.5363  	0.05074  	0.00823  	0.57436  	0.34559  	0.44585  	0.39913  	0.39627  	0.15287  	0.25145  	0.41061  	-0.2265  	0.07221  	-0.2558  	0.14772  	0.09620  	-0.1822  	0.01767  	0.08345  	-0.0333  	0.12652  	-0.1954  	0.14152  	-0.1572  	0.06228  	0.32040  	-0.2061  	0.12580  	0.02383  	0.14730  	-0.0165  	-0.0352  	0.05311  	-0.0022  	-0.0140  	-0.0462  	-0.0762  	-0.0321  	-0.0019  	0.03595  	0.01592  	-0.0253  	-0.0050  	-0.0231  	-0.0048  	0.03001  	0.00409  	-0.0193  	0.00243  	0.02755  	0.20553  	-0.0974  	-0.0025  	0.00333  	-0.0387  	-0.0091  	
-0.4600  	-0.3018  	-0.4978  	-0.8801  	0.08354  	-1.3151  	0.13781  	0.22249  	0.08444  	-0.6219  	0.35477  	-0.5497  	0.13397  	-0.6897  	-1.5227  	-0.0150  	0.01970  	0.56209  	0.35148  	0.44877  	0.45624  	0.38744  	0.16758  	0.29299  	0.44796  	-0.2375  	0.10569  	-0.3067  	0.15457  	0.10298  	-0.2046  	0.01006  	0.06808  	-0.0286  	0.12562  	-0.2118  	0.17256  	-0.1507  	0.05863  	0.34437  	-0.2319  	0.13695  	0.01259  	0.13411  	-0.0059  	-0.0315  	0.05508  	-0.0059  	-0.0144  	-0.0471  	-0.0686  	-0.0296  	-0.0090  	0.03696  	0.01279  	-0.0207  	-0.0012  	-0.0269  	-0.0012  	0.02773  	0.00027  	-0.0151  	-0.0069  	0.02160  	0.21050  	-0.0885  	-0.0041  	0.00336  	-0.0413  	-0.0172  	
-0.3275  	-0.2344  	-0.4741  	-0.7278  	0.11337  	-1.2072  	0.12142  	0.23386  	0.07322  	-0.5810  	0.13078  	-0.5013  	0.22813  	-0.6192  	-1.3741  	0.02903  	-0.0060  	0.62835  	0.34267  	0.41309  	0.34291  	0.42093  	0.13157  	0.24137  	0.52734  	-0.2703  	0.16146  	-0.2337  	0.23666  	0.16772  	-0.2029  	0.01726  	0.06839  	-0.0520  	0.11360  	-0.1617  	0.11742  	-0.1754  	0.09532  	0.38448  	-0.2019  	0.14015  	0.05355  	0.14564  	-0.0030  	-0.0260  	0.05425  	0.00236  	-0.0100  	-0.0341  	-0.0737  	-0.0281  	-0.0078  	0.03425  	0.02452  	-0.0318  	0.01036  	-0.0172  	-0.0026  	0.01885  	-0.0077  	-0.0204  	-0.0059  	0.02336  	0.21303  	-0.0685  	-0.0065  	0.00402  	-0.0451  	-0.0387  	
-0.1235  	-0.1675  	-0.3736  	-0.5630  	0.23172  	-1.0927  	0.13747  	0.28790  	0.10683  	-0.6731  	-0.0439  	-0.4889  	0.33783  	-0.5089  	-1.2217  	0.10919  	0.01425  	0.64378  	0.33681  	0.43229  	0.31417  	0.42249  	0.07732  	0.20728  	0.51294  	-0.2561  	0.13273  	-0.1836  	0.28768  	0.19653  	-0.1885  	0.02546  	0.10445  	-0.0418  	0.14021  	-0.1628  	0.07960  	-0.1782  	0.12674  	0.36851  	-0.1756  	0.12857  	0.10158  	0.15387  	-0.0064  	-0.0217  	0.03568  	0.01227  	0.00282  	-0.0351  	-0.0455  	-0.0291  	-0.0114  	0.02451  	0.02401  	-0.0138  	0.01059  	-0.0304  	0.01573  	0.02354  	-0.0051  	-0.0221  	-0.0172  	0.03021  	0.21351  	-0.0474  	-0.0078  	0.00393  	-0.0476  	-0.0427  	
-0.0685  	-0.1305  	-0.2525  	-0.5023  	0.19922  	-1.0492  	0.13946  	0.26559  	0.11149  	-0.7295  	-0.0647  	-0.4869  	0.28759  	-0.5511  	-1.1248  	0.13855  	0.06094  	0.59229  	0.34709  	0.40032  	0.34618  	0.44332  	0.15302  	0.21926  	0.46758  	-0.2645  	0.13684  	-0.2948  	0.22239  	0.17114  	-0.1986  	0.03162  	0.08237  	-0.0267  	0.11977  	-0.1800  	0.13006  	-0.1296  	0.10444  	0.31747  	-0.1519  	0.09371  	0.11260  	0.17589  	-0.0206  	-0.0260  	0.04253  	0.01472  	0.01332  	-0.0482  	-0.0565  	-0.0288  	0.00065  	0.03286  	0.02700  	-0.0182  	0.00833  	-0.0199  	0.01534  	0.01619  	-0.0006  	-0.0271  	-0.0161  	0.03017  	0.21374  	-0.0302  	-0.0096  	0.00357  	-0.0498  	-0.0543  	
