0.07064  	0.21972  	-0.5140  	0.30863  	0.07669  	0.31734  	-0.0040  	0.14221  	0.47776  	-0.1977  	-0.4027  	1.02473  	-0.0264  	-0.3786  	-1.2236  	1.14032  	0.28283  	0.51713  	0.61007  	1.14377  	0.17856  	0.21394  	-0.5130  	0.31080  	0.77338  	-0.0029  	-0.3423  	0.25265  	-0.2430  	-0.3402  	-0.3697  	0.10947  	0.19385  	-0.1886  	0.33207  	0.12045  	0.14097  	-0.1587  	-0.3464  	0.29255  	0.29076  	-0.1956  	0.08876  	0.35555  	0.05675  	-0.0789  	0.03655  	0.03897  	0.03467  	-0.0410  	-0.0306  	-0.0507  	-0.0328  	-0.0255  	-0.0109  	0.01402  	0.03445  	0.00421  	-0.0243  	-0.0032  	-0.0068  	0.02703  	0.11763  	0.01481  	0.32744  	0.07313  	-0.0267  	-0.0214  	0.03915  	0.27242  	
0.04396  	0.21604  	-0.5377  	0.33944  	0.10584  	0.28779  	0.00746  	0.14959  	0.48395  	-0.1713  	-0.3854  	1.05686  	-0.0081  	-0.3376  	-1.2485  	1.16837  	0.28129  	0.52049  	0.59937  	1.15986  	0.15940  	0.22107  	-0.5423  	0.33121  	0.74507  	0.01088  	-0.3656  	0.25416  	-0.2316  	-0.3476  	-0.3744  	0.10025  	0.21603  	-0.1877  	0.34346  	0.09656  	0.12854  	-0.1715  	-0.3367  	0.29665  	0.29698  	-0.1970  	0.10820  	0.35468  	0.05767  	-0.0813  	0.04424  	0.05809  	0.04224  	-0.0393  	-0.0266  	-0.0514  	-0.0364  	-0.0295  	-0.0145  	0.01094  	0.02802  	-0.0004  	-0.0239  	0.00141  	-0.0071  	0.02310  	0.11640  	0.01393  	0.33238  	0.07348  	-0.0291  	-0.0219  	0.03623  	0.25642  	
-0.3371  	0.08218  	-0.7214  	0.08436  	0.07447  	0.06461  	0.01034  	0.08240  	0.44631  	-0.0880  	-0.2700  	1.06409  	-0.0810  	-0.4570  	-1.4533  	1.04562  	0.24869  	0.56176  	0.60590  	1.18858  	0.08011  	0.22147  	-0.5672  	0.34814  	0.70613  	0.02976  	-0.4158  	0.29519  	-0.2056  	-0.3743  	-0.3464  	0.04581  	0.19146  	-0.1961  	0.28175  	0.17683  	0.05572  	-0.2102  	-0.3187  	0.30514  	0.27366  	-0.1752  	0.07585  	0.34856  	0.06693  	-0.0863  	0.03482  	0.04177  	0.04783  	-0.0358  	-0.0330  	-0.0537  	-0.0389  	-0.0252  	-0.0063  	0.00260  	0.03396  	0.01161  	-0.0209  	0.00245  	-0.0139  	0.01724  	0.11801  	0.01443  	0.33588  	0.07566  	-0.0317  	-0.0223  	0.03347  	0.24274  	
-0.5728  	0.02783  	-0.8282  	-0.0205  	0.06233  	-0.0655  	-0.0260  	0.05489  	0.40507  	-0.0546  	-0.2107  	1.05973  	-0.1157  	-0.4780  	-1.5228  	0.99076  	0.22544  	0.52529  	0.61947  	1.16533  	0.06093  	0.26432  	-0.5259  	0.36395  	0.69107  	0.02737  	-0.4448  	0.28335  	-0.2003  	-0.3777  	-0.3565  	0.03602  	0.18599  	-0.1856  	0.28814  	0.15286  	0.03762  	-0.2261  	-0.3182  	0.30253  	0.26047  	-0.1610  	0.02233  	0.33192  	0.05898  	-0.0876  	0.04698  	0.03775  	0.04724  	-0.0454  	-0.0365  	-0.0530  	-0.0252  	-0.0199  	-0.0159  	-0.0007  	0.03717  	0.00875  	-0.0196  	0.01090  	-0.0067  	0.01675  	0.10942  	0.00885  	0.33793  	0.07968  	-0.0347  	-0.0227  	0.03088  	0.23137  	
-0.6699  	0.01774  	-0.8541  	-0.1602  	-0.0248  	-0.1044  	-0.0296  	0.03049  	0.40098  	-0.0212  	-0.1288  	1.00717  	-0.1302  	-0.5371  	-1.5508  	0.94606  	0.25185  	0.49869  	0.64420  	1.15703  	0.09139  	0.24954  	-0.4564  	0.35996  	0.68254  	0.03276  	-0.4502  	0.28474  	-0.2050  	-0.3869  	-0.3406  	0.04780  	0.17852  	-0.1784  	0.28048  	0.11838  	0.04079  	-0.2244  	-0.3253  	0.29053  	0.26825  	-0.1611  	0.01811  	0.32141  	0.05845  	-0.0877  	0.04076  	0.03739  	0.03900  	-0.0405  	-0.0375  	-0.0555  	-0.0300  	-0.0218  	-0.0194  	0.00320  	0.02891  	0.00335  	-0.0189  	0.01455  	0.00116  	0.02417  	0.11068  	0.00853  	0.33853  	0.08552  	-0.0378  	-0.0231  	0.02844  	0.22233  	
-0.7273  	0.04227  	-0.8731  	-0.2838  	-0.0836  	-0.1498  	-0.0644  	0.06893  	0.40092  	0.01567  	-0.0839  	0.96629  	-0.1483  	-0.5738  	-1.7205  	0.91652  	0.27585  	0.49472  	0.65340  	1.13814  	0.10188  	0.22743  	-0.4001  	0.33700  	0.66285  	0.05300  	-0.4500  	0.28375  	-0.2178  	-0.4031  	-0.3326  	0.05028  	0.16013  	-0.1865  	0.24163  	0.12994  	0.05225  	-0.2139  	-0.3238  	0.27209  	0.29279  	-0.1863  	0.02713  	0.33244  	0.04795  	-0.0915  	0.04301  	0.04674  	0.03021  	-0.0393  	-0.0460  	-0.0594  	-0.0271  	-0.0225  	-0.0195  	1.79079  	0.02746  	0.00361  	-0.0235  	0.01222  	0.00347  	0.02542  	0.11540  	0.01098  	0.33770  	0.09319  	-0.0413  	-0.0235  	0.02617  	0.21560  	
-0.6095  	0.08083  	-0.8221  	-0.2527  	-0.0864  	-0.1868  	-0.0520  	0.10113  	0.41019  	0.01657  	-0.0633  	0.95418  	-0.1436  	-0.5519  	-1.7069  	0.85068  	0.28732  	0.48244  	0.65929  	1.14105  	0.15899  	0.21860  	-0.3854  	0.37854  	0.70021  	0.04199  	-0.4165  	0.23283  	-0.2109  	-0.3963  	-0.3550  	0.04268  	0.14476  	-0.1817  	0.24074  	0.11352  	0.08329  	-0.2074  	-0.3275  	0.29606  	0.26707  	-0.1752  	0.01589  	0.31925  	0.05858  	-0.0878  	0.04498  	0.04298  	0.02982  	-0.0401  	-0.0383  	-0.0569  	-0.0341  	-0.0215  	-0.0226  	0.00463  	0.03129  	-0.0002  	-0.0200  	0.00994  	-0.0003  	0.02961  	0.10605  	0.00503  	0.33541  	0.10269  	-0.0450  	-0.0239  	0.02406  	0.21119  	
-0.4770  	0.14825  	-0.7985  	-0.1004  	-0.0566  	-0.0788  	-0.0684  	0.11250  	0.39897  	0.05746  	-0.2873  	1.00256  	-0.0494  	-0.4815  	-1.5584  	0.89481  	0.26160  	0.54871  	0.65048  	1.10538  	0.04566  	0.25209  	-0.4214  	0.32692  	0.77958  	0.00915  	-0.3607  	0.30587  	-0.1288  	-0.3316  	-0.3533  	0.04988  	0.14508  	-0.2051  	0.22872  	0.16363  	0.02815  	-0.2322  	-0.2908  	0.33617  	0.29703  	-0.1720  	0.05685  	0.33078  	0.06149  	-0.0823  	0.04415  	0.05133  	0.03423  	-0.0272  	-0.0435  	-0.0554  	-0.0329  	-0.0242  	-0.0109  	-0.0064  	0.04285  	0.00947  	-0.0213  	0.00106  	-0.0083  	0.02430  	0.10703  	0.00679  	0.32979  	0.12249  	-0.0496  	-0.0237  	0.02105  	0.19446  	
-0.2730  	0.21513  	-0.6980  	0.06430  	0.06171  	0.03562  	-0.0524  	0.16654  	0.43258  	-0.0346  	-0.4621  	1.01496  	0.06023  	-0.3712  	-1.4060  	0.97497  	0.28186  	0.56413  	0.64462  	1.12457  	0.01692  	0.25365  	-0.4757  	0.29283  	0.76518  	0.02337  	-0.3894  	0.356  	-0.0778  	-0.3028  	-0.3389  	0.05807  	0.18114  	-0.1950  	0.25533  	0.16252  	-0.0096  	-0.2349  	-0.2594  	0.32019  	0.32327  	-0.1836  	0.10488  	0.33901  	0.05803  	-0.0780  	0.02558  	0.06124  	0.04705  	-0.0282  	-0.0153  	-0.0564  	-0.0366  	-0.0340  	-0.0114  	0.01158  	0.04308  	-0.0037  	-0.0029  	0.00575  	-0.0057  	0.02262  	0.09568  	0.01364  	0.32273  	0.14201  	-0.0534  	-0.0242  	0.01912  	0.20047  	
-0.2180  	0.25214  	-0.5768  	0.12507  	0.02920  	0.07915  	-0.0504  	0.14423  	0.43724  	-0.0909  	-0.4828  	1.01698  	0.01000  	-0.4134  	-1.3091  	1.00434  	0.32856  	0.51265  	0.65490  	1.09260  	0.04892  	0.27448  	-0.4000  	0.30481  	0.71982  	0.01493  	-0.3853  	0.24481  	-0.1431  	-0.3282  	-0.3490  	0.06424  	0.15906  	-0.1799  	0.23489  	0.14537  	0.04079  	-0.1863  	-0.2817  	0.26915  	0.34701  	-0.2184  	0.11589  	0.36103  	0.04381  	-0.0823  	0.03243  	0.06369  	0.05755  	-0.0412  	-0.0262  	-0.0561  	-0.0244  	-0.0256  	-0.0084  	0.00712  	0.04083  	0.00676  	-0.0033  	-0.0015  	-0.0012  	0.01760  	0.09678  	0.01360  	0.31547  	0.15707  	-0.0577  	-0.0249  	0.01766  	0.20041  	
